Sede,Concepto,Profesional Historia,Ingresos,Atenciones,Uds
total,Sesión de Acupuntura - CDMX,Andres Soot,1551.72,1,1
total,Sesión de Acupuntura - CDMX,Armando Miguel Roque Sanchez,4655.16,11,11
total,Sesión de Acupuntura - CDMX,Eugenia Morán Orozco,2198.27,33,33
total,Sesión de Acupuntura - CDMX,Giovanni López Salamanca,1551.72,32,32
total,Sesión de Acupuntura - CDMX,Guadalupe Nolazco Beltrán,0.0,1,1
total,Sesión de Acupuntura - CDMX,Jaime Antonio Hidalgo Carrera,6206.88,15,15
total,Sesión de Acupuntura - CDMX,Jairo Hernando Pedraza Pinto,1551.72,14,15
total,Sesión de Acupuntura - CDMX,José Alfonso Gutiérrez Frusch,0.0,4,4
total,Sesión de Acupuntura - CDMX,Mayela Fernandez del Campo (MEFI),1551.72,2,2
total,Sesión de Acupuntura - CDMX,Monica Olavarria,1379.31,2,2
total,Sesión de Acupuntura - CDMX,Norma Sharey Vazquez Jimenez,0.0,2,2
total,Sesión de Acupuntura - CDMX,Ruben Gonzalez Ruiz,1551.72,9,9
total,Sesión de Acupuntura - MET,Guadalupe Nolazco Beltrán,0.0,1,1
total,Sesión de Acupuntura Incluída,Jaime Antonio Hidalgo Carrera,0.0,1,1
total,Sesión de Masaje - CDMX,Eugenia Morán Orozco,1551.72,2,2
total,Sesión de Masaje - CDMX,Giovanni López Salamanca,0.0,1,1
total,Sesión de Masaje - CDMX,Jaime Antonio Hidalgo Carrera,0.0,1,1
total,Sesión de Masaje - CDMX,José Alfonso Gutiérrez Frusch,0.0,1,1
total,Sesión de Masaje - GDL,Blanca Cardenas,0.0,1,1
total,Sesión de Masaje - GDL,Carlos Parra,1103.45,5,5
total,Sesión de Masaje - GDL,Jorge Michel,0.0,1,1
total,Sesión de Masaje - GDL,Norma Sharey Vazquez Jimenez,0.0,1,1
total,Sesión de Masaje - MET,Guadalupe Nolazco Beltrán,0.0,5,5
total,Sesión de Masaje Incluída,Blanca Cardenas,0.0,2,2
total,Sesión de Masaje Incluída,Carlos Parra,0.0,6,6
total,Sesión de Masaje Incluída,Guadalupe Nolazco Beltrán,0.0,9,9
total,Subunidad beta cuantitativa,Armando Miguel Roque Sanchez,1422.42,16,16
total,Subunidad beta cuantitativa,Carlos Andres Lejtik Alva,948.28,2,2
total,Subunidad beta cuantitativa,Carlos Parra,948.28,12,12
total,Subunidad beta cuantitativa,Claudia Melina Robellada Zarate,948.28,2,2
total,Subunidad beta cuantitativa,Diana Duran,1422.42,3,3
total,Subunidad beta cuantitativa,Eugenia Morán Orozco,13750.06,199,199
total,Subunidad beta cuantitativa,Giovanni López Salamanca,1422.42,72,72
total,Subunidad beta cuantitativa,Guadalupe Nolazco Beltrán,3290.53,25,25
total,Subunidad beta cuantitativa,Jaime Antonio Hidalgo Carrera,0.0,20,20
total,Subunidad beta cuantitativa,Jairo Hernando Pedraza Pinto,2370.7,40,40
total,Subunidad beta cuantitativa,Jorge Manuel Rodriguez Purata,474.14,1,1
total,Subunidad beta cuantitativa,Jorge Michel,474.14,3,3
total,Subunidad beta cuantitativa,José Alfonso Gutiérrez Frusch,0.0,1,1
total,Subunidad beta cuantitativa,Monica Olavarria,0.0,4,4
total,Subunidad beta cuantitativa,Norma Sharey Vazquez Jimenez,0.0,1,1
total,Subunidad beta cuantitativa,Ruben Gonzalez Ruiz,948.28,18,18
total,Subunidad beta cuantitativa,Yazmin Ramos,948.28,3,3
total,Suplemento Forcel Duo,Armando Miguel Roque Sanchez,6786.0,6,6
total,Suplemento Forcel Fem,Armando Miguel Roque Sanchez,6265.0,6,7
total,Suplemento Forcel Fem,Guadalupe Nolazco Beltrán,1790.0,1,2
total,Suplemento Forcel Men,Armando Miguel Roque Sanchez,11810.0,5,5
total,T3 - Libre,Ariadne Coutiño Bravo,0.0,2,0
total,T3 - Libre,Carlos Parra,275.86,1,1
total,T3 - Total,Diana Duran,87.14,1,1
total,T4 - Libre,(Sin asignar),551.72,2,2
total,T4 - Libre,Ariadne Coutiño Bravo,275.86,3,1
total,T4 - Libre,Armando Miguel Roque Sanchez,551.72,2,2
total,T4 - Libre,Blanca Cardenas,275.86,1,1
total,T4 - Libre,Carlos Parra,1655.16,6,6
total,T4 - Libre,Diana Duran,670.69,3,3
total,T4 - Libre,Eugenia Morán Orozco,551.72,3,3
total,T4 - Libre,Jairo Hernando Pedraza Pinto,1103.44,6,6
total,T4 - Libre,Jorge Michel,827.58,5,5
total,T4 - Libre,Miranda Lucía Morán Morales,551.72,2,2
total,T4 - Libre,Norma Sharey Vazquez Jimenez,2482.74,9,9
total,T4 - Total,Armando Miguel Roque Sanchez,275.86,1,1
total,T4 - Total,Diana Duran,87.12,1,1
total,TSH,(Sin asignar),1163.79,3,3
total,TSH,Alejandro Sanchez Aranda,387.93,1,1
total,TSH,Alma Victoria Villarreal Barranca,1939.65,5,5
total,TSH,Ariadne Coutiño Bravo,387.93,5,1
total,TSH,Armando Miguel Roque Sanchez,1939.65,6,6
total,TSH,Blanca Cardenas,387.93,1,1
total,TSH,Carlos Parra,1163.79,5,5
total,TSH,Diana Duran,1512.93,6,4
total,TSH,Enfermeria,387.93,1,1
total,TSH,Eugenia Morán Orozco,6594.81,23,23
total,TSH,Giovanni López Salamanca,5772.41,18,18
total,TSH,Guadalupe Nolazco Beltrán,2327.58,6,6
total,TSH,Jairo Hernando Pedraza Pinto,3491.37,10,10
total,TSH,Jorge Michel,1551.72,4,4
total,TSH,Maritza Ivett Rojas Valencia,364.66,1,1
total,TSH,Miranda Lucía Morán Morales,1163.79,3,3
total,TSH,Monica Yazmin Olavarria Guadarrama,0.0,1,1
total,TSH,Norma Sharey Vazquez Jimenez,2327.58,6,6
total,TSH,Ruben Gonzalez Ruiz,1163.79,3,3
total,Tarjeta RI Witness,Edith Cervantes Guerrero,405.17,1,1
total,Tarjeta RI Witness,Eugenia Morán Orozco,431.03,1,1
total,Tarjeta RI Witness,Giovanni López Salamanca,431.03,1,1
total,Tarjeta RI Witness,Maritza Ivett Rojas Valencia,405.17,1,1
total,Tarjeta RI Witness,Ruth Hernández Sánchez,405.17,1,1
total,Tarjeta RI Witness,Tanya Barajas Serrano (Externa),405.17,1,1
total,Tarjeta Ri Witness,José Manuel Lozano Sánchez,431.03,1,1
total,Terapia individual - GDL,Norma Sharey Vazquez Jimenez,2068.96,4,2
total,Terapia individual incluida,Carlos Parra,0.0,1,1
total,Terapia individual incluida,Eugenia Morán Orozco,0.0,2,2
total,Terapia individual incluida,Fatima Giron Ávila,0.0,1,1
total,Terapia psicológica online - GDL,Diana Duran,0.0,1,1
total,Terapia psicológica online - GDL,Norma Sharey Vazquez Jimenez,2344.82,2,2
total,Test genetico de restos fetales (poc),Giovanni López Salamanca,22464.66,1,1
total,Testosterona Libre,(Sin asignar),1077.59,1,1
total,Testosterona Libre,Jaime Antonio Hidalgo Carrera,1077.59,1,1
total,Testosterona Libre,Jairo Hernando Pedraza Pinto,1077.59,1,1
total,Testosterona Libre,Norma Sharey Vazquez Jimenez,1077.59,1,1
total,Testosterona Total,(Sin asignar),551.72,2,2
total,Testosterona Total,Eugenia Morán Orozco,275.86,1,1
total,Testosterona Total,Gerardo Armando Paladino Barquera,1077.59,1,1
total,Testosterona Total,Giovanni López Salamanca,551.72,2,2
total,Testosterona Total,Griselda Reyes Torres,275.86,1,1
total,Testosterona Total,Guadalupe Nolazco Beltrán,551.72,2,2
total,Testosterona Total,Jaime Antonio Hidalgo Carrera,551.72,2,2
total,Testosterona Total,Miranda Lucía Morán Morales,275.86,1,1
total,Testosterona Total,Monica Olavarria,2206.88,8,8
total,Testosterona Total,Norma Sharey Vazquez Jimenez,275.86,1,1
total,Testosterona Total y Testosterona Libre,(Sin asignar),1637.94,2,2
total,Testosterona Total y Testosterona Libre,Armando Miguel Roque Sanchez,818.97,1,1
total,Testosterona Total y Testosterona Libre,Diana Duran,2456.91,5,3
total,Testosterona Total y Testosterona Libre,Jaime Antonio Hidalgo Carrera,1637.94,2,2
total,Testosterona Total y Testosterona Libre,Laboratorio FIV/Andrología,818.97,1,1
total,Testosterona Total y Testosterona Libre,Miranda Lucía Morán Morales,1637.94,2,2
total,Testosterona Total y Testosterona Libre,Norma Sharey Vazquez Jimenez,1637.94,2,2
total,Testosterona biodisponible,Diana Duran,2763.79,4,2
total,Tiempos de Coagulación,(Sin asignar),905.17,1,1
total,Tiempos de Coagulación,Alejandro Sanchez Aranda,1810.34,2,2
total,Tiempos de Coagulación,Alma Victoria Villarreal Barranca,905.17,4,4
total,Tiempos de Coagulación,Armando Miguel Roque Sanchez,2715.51,25,25
total,Tiempos de Coagulación,Blanca Cardenas,0.0,2,2
total,Tiempos de Coagulación,Carlos Andres Lejtik Alva,905.17,1,1
total,Tiempos de Coagulación,Carlos Macias,905.17,1,1
total,Tiempos de Coagulación,Carlos Parra,1810.34,13,13
total,Tiempos de Coagulación,Enfermeria,905.17,1,1
total,Tiempos de Coagulación,Eugenia Morán Orozco,3008.61,53,53
total,Tiempos de Coagulación,Gerardo Armando Paladino Barquera,1810.34,2,2
total,Tiempos de Coagulación,Giovanni López Salamanca,2961.2,32,32
total,Tiempos de Coagulación,Guadalupe Nolazco Beltrán,1810.34,31,31
total,Tiempos de Coagulación,Jaime Antonio Hidalgo Carrera,905.17,20,20
total,Tiempos de Coagulación,Jairo Hernando Pedraza Pinto,1810.34,31,31
total,Tiempos de Coagulación,Jorge Michel,0.0,4,4
total,Tiempos de Coagulación,Maritza Ivett Rojas Valencia,1810.34,2,2
total,Tiempos de Coagulación,María Elena González Panzzi,1810.34,2,2
total,Tiempos de Coagulación,María de los Ángeles Flores Manzur,1810.34,3,3
total,Tiempos de Coagulación,Miranda Lucía Morán Morales,0.0,1,1
total,Tiempos de Coagulación,Monica Olavarria,0.0,5,5
total,Tiempos de Coagulación,Monica Yazmin Olavarria Guadarrama,905.17,2,2
total,Tiempos de Coagulación,Norma Sharey Vazquez Jimenez,0.0,1,1
total,Tiempos de Coagulación,Ruben Gonzalez Ruiz,3015.07,25,25
total,Transferencia CDMX,Giovanni López Salamanca,6896.55,1,1
total,Transferencia embrionaria - CDMX,Eugenia Morán Orozco,12500.0,1,1
total,Transferencia embrionaria - CDMX,Melissa Itzel Villagomez Aleman,11206.9,1,1
total,Transferencia embrionaria - GDL,Carlos Parra,0.0,2,0
total,Transferencia en fresco CDMX - GDL - MET,Armando Miguel Roque Sanchez,9913.79,1,1
total,Transferencia en fresco CDMX - GDL - MET,Eugenia Morán Orozco,12931.03,1,1
total,Traslado de gametos locales,Alejandro Sanchez Aranda,2000.0,1,1
total,Traslado de gametos locales,Amaranta Paulina Martinez Alvarado,9172.42,4,4
total,Traslado de gametos locales,Armando Miguel Roque Sanchez,5172.42,2,2
total,Traslado de gametos locales,Candice Ann Barba Gomez,1781.02,1,1
total,Traslado de gametos locales,Carlos Parra,4386.21,2,2
total,Traslado de gametos locales,Edith Cervantes Guerrero,2000.0,1,1
total,Traslado de gametos locales,Edna Amaro,2000.0,1,1
total,Traslado de gametos locales,Eugenia Morán Orozco,2586.21,1,1
total,Traslado de gametos locales,Gerardo Armando Paladino Barquera,1724.14,1,1
total,Traslado de gametos locales,Giovanni López Salamanca,7172.42,4,4
total,Traslado de gametos locales,José Manuel Lozano Sánchez,2000.0,1,1
total,Traslado de gametos locales,Leslie Sharon Gamiño Sanchez,1999.14,1,1
total,Traslado de gametos locales,Ruben Gonzalez Ruiz,3965.55,2,2
total,Traslado de gametos locales,Yazmin Ramos,4310.34,2,2
total,Traslado de gametos nacional,Blanca Cardenas,12931.03,1,1
total,Traslado de gametos nacional,Carlos Parra,22413.8,2,2
total,Traslado de gametos nacional,Emma Gabriela Portillo Osorio,12931.03,1,1
total,Traslado de gametos nacional,Giovanni López Salamanca,30172.4,3,3
total,Traslado de gametos nacional,Jose Juan Guerrero Vargas,12931.03,1,1
total,Traslado de gametos nacional,Maritza Ivett Rojas Valencia,12931.03,1,1
total,Traslado de gametos nacional,Melissa Itzel Villagomez Aleman,12931.03,1,1
total,Traslado de gametos nacional,Monica Olavarria,12931.03,1,1
total,Triglicéridos,Norma Sharey Vazquez Jimenez,241.38,1,1
total,UTROGESTAN 100MG CAP CAJ C/30,Guadalupe Nolazco Beltrán,55900.0,32,86
total,UTROGESTAN 200 MG 14 CÁPSULAS,Alejandro Sanchez Aranda,4900.0,4,7
total,UTROGESTAN 200 MG 14 CÁPSULAS,Alma Victoria Villarreal Barranca,3500.0,3,5
total,UTROGESTAN 200 MG 14 CÁPSULAS,Armando Miguel Roque Sanchez,70574.0,27,101
total,UTROGESTAN 200 MG 14 CÁPSULAS,Carlos Parra,5600.0,4,8
total,UTROGESTAN 200 MG 14 CÁPSULAS,Eugenia Morán Orozco,675500.0,286,972
total,UTROGESTAN 200 MG 14 CÁPSULAS,Giovanni López Salamanca,250180.0,119,362
total,UTROGESTAN 200 MG 14 CÁPSULAS,Guadalupe Nolazco Beltrán,700.0,1,1
total,UTROGESTAN 200 MG 14 CÁPSULAS,Jaime Antonio Hidalgo Carrera,67200.0,27,99
total,UTROGESTAN 200 MG 14 CÁPSULAS,Jairo Hernando Pedraza Pinto,109200.0,47,160
total,UTROGESTAN 200 MG 14 CÁPSULAS,Jorge Michel,9100.0,5,13
total,UTROGESTAN 200 MG 14 CÁPSULAS,Mayella Fernández del Campo,0.0,1,2
total,UTROGESTAN 200 MG 14 CÁPSULAS,Miranda Lucía Morán Morales,1400.0,1,2
total,UTROGESTAN 200 MG 14 CÁPSULAS,Monica Olavarria,1400.0,1,2
total,UTROGESTAN 200 MG 14 CÁPSULAS,Norma Sharey Vazquez Jimenez,2800.0,2,4
total,UTROGESTAN 200 MG 14 CÁPSULAS,Ruben Gonzalez Ruiz,35574.0,15,51
total,UTrogestan 100 mg,Guadalupe Nolazco Beltrán,18650.0,14,34
total,UTrogestan 200 mg,Aline Yunuen García Cortes,2800.0,1,4
total,UTrogestan 200 mg,Armando Miguel Roque Sanchez,4750.0,4,7
total,UTrogestan 200 mg,Blanca Cardenas,1950.0,1,3
total,UTrogestan 200 mg,Eugenia Morán Orozco,168950.0,75,253
total,UTrogestan 200 mg,Giovanni López Salamanca,68816.0,33,104
total,UTrogestan 200 mg,Jaime Antonio Hidalgo Carrera,20100.0,9,30
total,UTrogestan 200 mg,Jairo Hernando Pedraza Pinto,18250.0,10,27
total,UTrogestan 200 mg,José Alfonso Gutiérrez Frusch,1300.0,1,2
total,UTrogestan 200 mg,Ruben Gonzalez Ruiz,28950.0,13,43
total,Ultrasonido,(Sin asignar),2844.82,2,2
total,Ultrasonido,Alejandro Sanchez Aranda,60775.7,47,47
total,Ultrasonido,Alma Victoria Villarreal Barranca,11637.9,9,9
total,Ultrasonido,Areli Sánchez,1293.1,1,1
total,Ultrasonido,Armando Miguel Roque Sanchez,64655.0,51,51
total,Ultrasonido,Blanca Cardenas,5172.4,4,4
total,Ultrasonido,Carlos Andres Lejtik Alva,1293.1,1,1
total,Ultrasonido,Carlos Parra,35604.23,28,29
total,Ultrasonido,Claudia Melina Robellada Zarate,10344.8,8,8
total,Ultrasonido,Diana Duran,7758.6,6,6
total,Ultrasonido,Eugenia Morán Orozco,59482.61,45,47
total,Ultrasonido,Giovanni López Salamanca,38793.02,26,30
total,Ultrasonido,Gisela Cuevas Velasco,1293.1,1,1
total,Ultrasonido,Guadalupe Nolazco Beltrán,46551.63,30,36
total,Ultrasonido,Jaime Antonio Hidalgo Carrera,5172.41,3,4
total,Ultrasonido,Jairo Hernando Pedraza Pinto,6465.5,5,5
total,Ultrasonido,Jorge Michel,1293.1,1,1
total,Ultrasonido,José Alfonso Gutiérrez Frusch,1293.1,1,1
total,Ultrasonido,María de los Ángeles Flores Manzur,1293.1,1,1
total,Ultrasonido,Mayela Fernandez del Campo (MEFI),560.34,1,1
total,Ultrasonido,Miranda Lucía Morán Morales,7758.61,4,6
total,Ultrasonido,Monica Olavarria,21982.7,18,18
total,Ultrasonido,Monica Yazmin Olavarria Guadarrama,1293.1,1,1
total,Ultrasonido,Norma Sharey Vazquez Jimenez,10344.8,8,8
total,Ultrasonido,Ruben Gonzalez Ruiz,14224.1,11,11
total,Ultrasonido,Yazmin Ramos,7758.6,6,6
total,Ultrasonido incluído,Blanca Cardenas,0.0,4,4
total,Ultrasonido incluído,Carlos Parra,0.0,31,31
total,Ultrasonido incluído,Diana Duran,0.0,6,6
total,Ultrasonido incluído,Eugenia Morán Orozco,0.0,4,8
total,Ultrasonido incluído,Giovanni López Salamanca,0.0,5,6
total,Ultrasonido incluído,Guadalupe Nolazco Beltrán,0.0,115,115
total,Ultrasonido incluído,Jairo Hernando Pedraza Pinto,0.0,2,2
total,Ultrasonido incluído,Jorge Michel,0.0,2,2
total,Ultrasonido incluído,Leslie Sharon Gamiño Sanchez,0.0,1,1
total,Ultrasonido incluído,Monica Olavarria,0.0,1,1
total,Ultrasonido incluído,Norma Sharey Vazquez Jimenez,0.0,2,2
total,Ultrasonido incluído,Yazmin Ramos,0.0,1,1
total,Urocultivo,Armando Miguel Roque Sanchez,818.97,1,1
total,Urocultivo,Eugenia Morán Orozco,16379.4,21,21
total,Urocultivo,Giovanni López Salamanca,6551.76,8,8
total,Urocultivo,Jaime Antonio Hidalgo Carrera,818.97,1,1
total,Urocultivo,Jairo Hernando Pedraza Pinto,4913.82,7,7
total,Urocultivo,Monica Olavarria,818.97,1,1
total,Urocultivo,Ruben Gonzalez Ruiz,818.97,1,1
total,Uso de Quirófano,Alma Victoria Villarreal Barranca,8620.69,1,1
total,Uso de consultorio1hr con US,Alejandro Sanchez Aranda,2241.37,3,4
total,Uso de consultorio1hr con US,Blanca Cardenas,2844.81,8,6
total,Uso de consultorio1hr con US,Carlos Andres Lejtik Alva,560.34,1,1
total,Uso de consultorio1hr con US,Carlos Macias,1724.52,4,4
total,Uso de consultorio1hr con US,Claudia Melina Robellada Zarate,560.34,1,1
total,Uso de consultorio1hr con US,Edna Amaro,560.34,1,1
total,Uso de consultorio1hr con US,Jose Juan Guerrero Vargas,1120.68,2,2
total,Uso de consultorio1hr con US,Mayela Fernandez del Campo (MEFI),560.34,1,1
total,Uso de consultorio1hr con US,Perla Guadalupe Guzman Diaz,1120.68,2,2
total,VDRL,Amaranta Paulina Martinez Alvarado,387.93,1,1
total,VDRL,Armando Miguel Roque Sanchez,387.93,1,1
total,VDRL,Carlos Parra,0.0,1,1
total,VDRL,Eugenia Morán Orozco,775.86,4,4
total,VDRL,Giovanni López Salamanca,752.59,2,2
total,VDRL,Griselda Reyes Torres,387.93,1,1
total,VDRL,Jaime Antonio Hidalgo Carrera,387.93,1,1
total,VDRL,Jairo Hernando Pedraza Pinto,0.0,2,2
total,VDRL,Tanya Barajas Serrano (Externa),387.93,1,1
total,VIH 1 y 2,Armando Miguel Roque Sanchez,689.66,1,1
total,VIH 1 y 2,Giovanni López Salamanca,689.66,2,2
total,Valoración donadora,(Sin asignar),1422.41,1,1
total,Valoración donadora online,Eugenia Morán Orozco,1120.69,1,1
total,Valoración subrogada,Alma Victoria Villarreal Barranca,1422.41,1,1
total,Valoración subrogada,Armando Miguel Roque Sanchez,1422.41,1,1
total,Valoración subrogada,Eugenia Morán Orozco,28448.2,21,21
total,Valoración subrogada,Giovanni López Salamanca,15646.51,12,12
total,Valoración subrogada,Jaime Antonio Hidalgo Carrera,4267.23,3,3
total,Valoración subrogada,Jairo Hernando Pedraza Pinto,4267.23,3,3
total,Valoración subrogada,Miranda Lucía Morán Morales,1422.41,1,1
total,Valoración subrogada,Ruben Gonzalez Ruiz,4267.23,3,3
total,Vitamina B-12,Alejandro Sanchez Aranda,517.24,1,1
total,Vitamina B-12,Alma Victoria Villarreal Barranca,486.21,1,1
total,Vitamina B-12,Carlos Parra,810.34,1,1
total,Vitamina B-12,Giovanni López Salamanca,1034.48,2,2
total,Vitamina B-12,Jairo Hernando Pedraza Pinto,517.24,1,1
total,Vitamina C,Giovanni López Salamanca,2025.86,1,1
total,Vitamina D,Alma Victoria Villarreal Barranca,1296.55,1,1
total,Vitamina D,Armando Miguel Roque Sanchez,1379.31,1,1
total,Vitamina D,Enfermeria,1379.31,1,1
total,Vitamina D,Eugenia Morán Orozco,6896.55,7,7
total,Vitamina D,Giovanni López Salamanca,1379.31,1,1
total,Vitamina D,Jairo Hernando Pedraza Pinto,1379.31,2,2
total,Vitamina D,Maritza Ivett Rojas Valencia,1379.31,1,1
total,Vitamina D,Miranda Lucía Morán Morales,4137.93,3,3
total,Vitamina D,Monica Olavarria,1379.31,1,1
total,Vitamina D,Ruben Gonzalez Ruiz,1379.31,2,2
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",(Sin asignar),2025.86,1,1
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Alejandro Sanchez Aranda,2758.62,1,1
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Alma Victoria Villarreal Barranca,0.0,1,1
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Armando Miguel Roque Sanchez,2025.86,1,1
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Blanca Cardenas,4784.48,2,2
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Carlos Parra,7853.45,5,5
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Diana Duran,7349.14,4,4
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Enfermeria,4784.48,2,2
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Eugenia Morán Orozco,21163.78,10,10
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Giovanni López Salamanca,5431.03,3,3
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Jaime Antonio Hidalgo Carrera,2025.86,1,1
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Jairo Hernando Pedraza Pinto,3405.17,2,2
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Jorge Michel,10129.3,5,5
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Maritza Ivett Rojas Valencia,2025.86,1,1
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Monica Olavarria,7543.1,3,3
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Norma Sharey Vazquez Jimenez,15646.53,7,7
total,"Vitamina D 1,25-di-hidroxi colecalciferol (Con D3)",Ruben Gonzalez Ruiz,4784.48,2,2
total,Vitrificación,Gerardo Armando Paladino Barquera,6551.72,1,1
total,Vitrificación de óvulos/embriones - CDMX,Eugenia Morán Orozco,50948.28,3,3
total,Vitrificación de óvulos/embriones - CDMX,Giovanni López Salamanca,31418.1,2,2
total,Vitrificación de óvulos/embriones - CDMX,Jairo Hernando Pedraza Pinto,0.0,1,1
total,Vitrificación de óvulos/embriones - CDMX,Ruben Gonzalez Ruiz,16982.76,1,1
total,Vitrificación de óvulos/embriones - GDL,Carlos Parra,12737.07,1,1
total,[EX-FET] Transferencia de Embrión Congelado CDMX,Gisela Cuevas Velasco,31034.48,2,2
total,[EX-FET] Transferencia de Embrión Congelado CDMX,José Manuel Lozano Sánchez,13189.66,1,1
total,[EX-FET] Transferencia de Embrión Congelado CDMX,Monica Yazmin Olavarria Guadarrama,13189.66,1,1
total,[EX-FET] Transferencia de Embrión Congelado GDL,Amaranta Paulina Martinez Alvarado,11506.03,1,1
total,[EX-FET] Transferencia de Embrión Congelado GDL,Yazmin Ramos,12500.0,1,1
