Sede,Concepto,MesNum,Ingresos,Atenciones,Uds
GDL,Consulta obstetricia,1,0.0,0,0
GDL,Consulta obstetricia,2,0.0,0,0
GDL,Consulta obstetricia,3,0.0,0,0
GDL,Consulta obstetricia,4,0.0,0,0
GDL,Consulta obstetricia,5,0.0,0,0
GDL,Consulta obstetricia,6,0.0,0,0
GDL,Consulta obstetricia,7,0.0,0,0
GDL,Consulta obstetricia,8,7758.6,7,7
GDL,Consulta de primera vez,1,0.0,0,0
GDL,Consulta de primera vez,2,0.0,0,0
GDL,Consulta de primera vez,3,0.0,0,0
GDL,Consulta de primera vez,4,689.66,1,1
GDL,Consulta de primera vez,5,26680.97,23,21
GDL,Consulta de primera vez,6,33586.17,36,34
GDL,Consulta de primera vez,7,23706.84,19,19
GDL,Consulta de primera vez,8,31810.3,52,40
GDL,Check up Fertilidad Hombres GDL,1,6465.51,3,3
GDL,Check up Fertilidad Hombres GDL,2,0.0,0,0
GDL,Check up Fertilidad Hombres GDL,3,4310.34,2,2
GDL,Check up Fertilidad Hombres GDL,4,2155.17,1,1
GDL,Check up Fertilidad Hombres GDL,5,5948.27,3,3
GDL,Check up Fertilidad Hombres GDL,6,4310.34,2,2
GDL,Check up Fertilidad Hombres GDL,7,8620.68,5,5
GDL,Check up Fertilidad Hombres GDL,8,0.0,0,0
GDL,Check up Fertilidad Mujeres,1,0.0,0,0
GDL,Check up Fertilidad Mujeres,2,0.0,0,0
GDL,Check up Fertilidad Mujeres,3,0.0,0,0
GDL,Check up Fertilidad Mujeres,4,1465.52,1,1
GDL,Check up Fertilidad Mujeres,5,23534.49,14,14
GDL,Check up Fertilidad Mujeres,6,21120.68,13,13
GDL,Check up Fertilidad Mujeres,7,21253.44,17,17
GDL,Check up Fertilidad Mujeres,8,33982.73,23,21
GDL,Check up Fertilidad Parejas,1,0.0,0,0
GDL,Check up Fertilidad Parejas,2,0.0,0,0
GDL,Check up Fertilidad Parejas,3,0.0,0,0
GDL,Check up Fertilidad Parejas,4,5603.45,2,2
GDL,Check up Fertilidad Parejas,5,18103.44,6,6
GDL,Check up Fertilidad Parejas,6,21120.68,7,7
GDL,Check up Fertilidad Parejas,7,9051.72,3,3
GDL,Check up Fertilidad Parejas,8,35086.19,15,13
GDL,Plática de resultados,1,517.24,1,1
GDL,Plática de resultados,2,517.24,1,1
GDL,Plática de resultados,3,517.24,1,1
GDL,Plática de resultados,4,1034.48,2,2
GDL,Plática de resultados,5,0.0,0,0
GDL,Plática de resultados,6,1034.48,2,2
GDL,Plática de resultados,7,1551.72,3,3
GDL,Plática de resultados,8,0.0,0,0
GDL,Uso de consultorio1hr con US,1,0.0,0,0
GDL,Uso de consultorio1hr con US,2,387.93,1,1
GDL,Uso de consultorio1hr con US,3,1336.2,3,3
GDL,Uso de consultorio1hr con US,4,0.0,0,0
GDL,Uso de consultorio1hr con US,5,0.0,0,0
GDL,Uso de consultorio1hr con US,6,1336.2,5,3
GDL,Uso de consultorio1hr con US,7,948.66,2,2
GDL,Uso de consultorio1hr con US,8,1120.68,2,2
GDL,ASPIRINA PROTEC 100MG 28 TAB,1,0.0,0,0
GDL,ASPIRINA PROTEC 100MG 28 TAB,2,240.0,1,1
GDL,ASPIRINA PROTEC 100MG 28 TAB,3,480.0,2,2
GDL,ASPIRINA PROTEC 100MG 28 TAB,4,0.0,0,0
GDL,ASPIRINA PROTEC 100MG 28 TAB,5,240.0,1,1
GDL,ASPIRINA PROTEC 100MG 28 TAB,6,480.0,2,2
GDL,ASPIRINA PROTEC 100MG 28 TAB,7,0.0,0,0
GDL,ASPIRINA PROTEC 100MG 28 TAB,8,240.0,1,1
GDL,Cetrotide 0.25mg,1,29392.0,12,22
GDL,Cetrotide 0.25mg,2,33400.0,13,25
GDL,Cetrotide 0.25mg,3,40080.0,12,30
GDL,Cetrotide 0.25mg,4,25384.0,12,19
GDL,Cetrotide 0.25mg,5,40080.0,15,30
GDL,Cetrotide 0.25mg,6,54853.2,21,42
GDL,Cetrotide 0.25mg,7,24048.0,11,18
GDL,Cetrotide 0.25mg,8,40614.4,19,36
GDL,GONAL-F PEN2.0 - 300IU,1,0.0,0,0
GDL,GONAL-F PEN2.0 - 300IU,2,10037.0,2,2
GDL,GONAL-F PEN2.0 - 300IU,3,5150.0,1,1
GDL,GONAL-F PEN2.0 - 300IU,4,15450.0,2,3
GDL,GONAL-F PEN2.0 - 300IU,5,0.0,0,0
GDL,GONAL-F PEN2.0 - 300IU,6,16500.0,3,3
GDL,GONAL-F PEN2.0 - 300IU,7,5500.0,1,1
GDL,GONAL-F PEN2.0 - 300IU,8,16500.0,6,4
GDL,GONAL-F PEN2.0 - 900IU,1,0.0,0,0
GDL,GONAL-F PEN2.0 - 900IU,2,0.0,0,0
GDL,GONAL-F PEN2.0 - 900IU,3,25524.0,2,2
GDL,GONAL-F PEN2.0 - 900IU,4,51048.0,3,4
GDL,GONAL-F PEN2.0 - 900IU,5,68250.0,4,5
GDL,GONAL-F PEN2.0 - 900IU,6,54600.0,4,4
GDL,GONAL-F PEN2.0 - 900IU,7,122850.0,11,9
GDL,GONAL-F PEN2.0 - 900IU,8,136500.0,8,10
GDL,Gonapeptyl Daily 0.1 (por ampolla),1,2712.0,3,6
GDL,Gonapeptyl Daily 0.1 (por ampolla),2,5424.0,6,12
GDL,Gonapeptyl Daily 0.1 (por ampolla),3,4068.0,6,9
GDL,Gonapeptyl Daily 0.1 (por ampolla),4,4216.0,5,9
GDL,Gonapeptyl Daily 0.1 (por ampolla),5,3360.0,3,7
GDL,Gonapeptyl Daily 0.1 (por ampolla),6,6672.0,7,14
GDL,Gonapeptyl Daily 0.1 (por ampolla),7,1920.0,2,4
GDL,Gonapeptyl Daily 0.1 (por ampolla),8,6528.0,9,18
GDL,Letz 2.5mg,1,2540.0,4,4
GDL,Letz 2.5mg,2,2400.0,3,3
GDL,Letz 2.5mg,3,1600.0,2,2
GDL,Letz 2.5mg,4,800.0,1,1
GDL,Letz 2.5mg,5,800.0,1,1
GDL,Letz 2.5mg,6,1600.0,2,2
GDL,Letz 2.5mg,7,1600.0,2,2
GDL,Letz 2.5mg,8,3040.0,4,4
GDL,MYO D-CHIRO 40:1 (HOLIHERB),1,0.0,0,0
GDL,MYO D-CHIRO 40:1 (HOLIHERB),2,0.0,0,0
GDL,MYO D-CHIRO 40:1 (HOLIHERB),3,0.0,0,0
GDL,MYO D-CHIRO 40:1 (HOLIHERB),4,0.0,0,0
GDL,MYO D-CHIRO 40:1 (HOLIHERB),5,1731.73,2,2
GDL,MYO D-CHIRO 40:1 (HOLIHERB),6,2955.0,3,3
GDL,MYO D-CHIRO 40:1 (HOLIHERB),7,1970.0,2,2
GDL,MYO D-CHIRO 40:1 (HOLIHERB),8,0.0,0,0
GDL,Merapur 75 UI (por ampolla),1,22935.0,8,29
GDL,Merapur 75 UI (por ampolla),2,41289.0,21,51
GDL,Merapur 75 UI (por ampolla),3,38759.0,12,49
GDL,Merapur 75 UI (por ampolla),4,30753.0,8,36
GDL,Merapur 75 UI (por ampolla),5,57850.0,18,65
GDL,Merapur 75 UI (por ampolla),6,49573.0,15,56
GDL,Merapur 75 UI (por ampolla),7,48950.0,19,55
GDL,Merapur 75 UI (por ampolla),8,55180.0,18,62
GDL,OVIDREL F-PEN 250MCG - PLUMAS,1,0.0,0,0
GDL,OVIDREL F-PEN 250MCG - PLUMAS,2,4098.0,2,2
GDL,OVIDREL F-PEN 250MCG - PLUMAS,3,8412.0,4,4
GDL,OVIDREL F-PEN 250MCG - PLUMAS,4,6309.0,3,3
GDL,OVIDREL F-PEN 250MCG - PLUMAS,5,9400.0,3,4
GDL,OVIDREL F-PEN 250MCG - PLUMAS,6,21032.5,9,9
GDL,OVIDREL F-PEN 250MCG - PLUMAS,7,11178.95,5,5
GDL,OVIDREL F-PEN 250MCG - PLUMAS,8,23030.0,10,10
GDL,PERGOVERIS PEN 900/450IU,1,0.0,0,0
GDL,PERGOVERIS PEN 900/450IU,2,28358.0,2,2
GDL,PERGOVERIS PEN 900/450IU,3,54921.8,3,4
GDL,PERGOVERIS PEN 900/450IU,4,0.0,0,0
GDL,PERGOVERIS PEN 900/450IU,5,45450.0,3,3
GDL,PERGOVERIS PEN 900/450IU,6,127423.5,8,9
GDL,PERGOVERIS PEN 900/450IU,7,45450.0,3,3
GDL,PERGOVERIS PEN 900/450IU,8,130170.01,8,10
GDL,PRIMOGYN 2 MG C/28 GRAG,1,0.0,0,0
GDL,PRIMOGYN 2 MG C/28 GRAG,2,0.0,0,0
GDL,PRIMOGYN 2 MG C/28 GRAG,3,9000.0,5,9
GDL,PRIMOGYN 2 MG C/28 GRAG,4,0.0,0,0
GDL,PRIMOGYN 2 MG C/28 GRAG,5,5000.0,3,5
GDL,PRIMOGYN 2 MG C/28 GRAG,6,6000.0,4,6
GDL,PRIMOGYN 2 MG C/28 GRAG,7,3000.0,3,5
GDL,PRIMOGYN 2 MG C/28 GRAG,8,17000.0,9,18
GDL,PROVERA 5 MG 24 TAB,1,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,2,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,3,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,4,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,5,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,6,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,7,0.0,0,0
GDL,PROVERA 5 MG 24 TAB,8,450.0,1,1
GDL,SUPLEMENTO ONE,1,0.0,0,0
GDL,SUPLEMENTO ONE,2,0.0,0,0
GDL,SUPLEMENTO ONE,3,0.0,0,0
GDL,SUPLEMENTO ONE,4,0.0,0,0
GDL,SUPLEMENTO ONE,5,0.0,0,0
GDL,SUPLEMENTO ONE,6,1034.48,1,1
GDL,SUPLEMENTO ONE,7,1034.48,1,1
GDL,SUPLEMENTO ONE,8,1034.48,1,1
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,1,0.0,0,0
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,2,0.0,0,0
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,3,2800.0,2,4
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,4,0.0,0,0
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,5,0.0,0,0
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,6,2100.0,2,3
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,7,2800.0,1,4
GDL,UTROGESTAN 200 MG 14 CÁPSULAS,8,9800.0,6,14
GDL,Ultrasonido,1,3879.3,3,3
GDL,Ultrasonido,2,7758.6,6,6
GDL,Ultrasonido,3,9051.7,7,7
GDL,Ultrasonido,4,6465.5,5,5
GDL,Ultrasonido,5,5172.4,4,4
GDL,Ultrasonido,6,14224.11,10,11
GDL,Ultrasonido,7,16207.72,14,14
GDL,Ultrasonido,8,5172.4,4,4
GDL,Espermocultivo,1,0.0,0,0
GDL,Espermocultivo,2,0.0,0,0
GDL,Espermocultivo,3,0.0,0,0
GDL,Espermocultivo,4,0.0,0,0
GDL,Espermocultivo,5,818.97,1,1
GDL,Espermocultivo,6,1637.94,2,2
GDL,Espermocultivo,7,818.97,1,1
GDL,Espermocultivo,8,818.97,1,1
GDL,Cultivo de Exudado Vaginal,1,0.0,0,0
GDL,Cultivo de Exudado Vaginal,2,0.0,0,0
GDL,Cultivo de Exudado Vaginal,3,0.0,0,0
GDL,Cultivo de Exudado Vaginal,4,560.34,1,1
GDL,Cultivo de Exudado Vaginal,5,560.34,2,2
GDL,Cultivo de Exudado Vaginal,6,1681.02,3,3
GDL,Cultivo de Exudado Vaginal,7,1681.02,3,3
GDL,Cultivo de Exudado Vaginal,8,1120.68,2,2
GDL,Papanicolaou,1,0.0,9,9
GDL,Papanicolaou,2,2613.8,16,16
GDL,Papanicolaou,3,7065.54,28,28
GDL,Papanicolaou,4,7065.54,18,18
GDL,Papanicolaou,5,0.0,36,32
GDL,Papanicolaou,6,0.0,47,47
GDL,Papanicolaou,7,3362.07,29,29
GDL,Papanicolaou,8,3060.35,34,32
GDL,Perfil ETS,1,0.0,0,0
GDL,Perfil ETS,2,0.0,0,0
GDL,Perfil ETS,3,0.0,0,0
GDL,Perfil ETS,4,0.0,0,0
GDL,Perfil ETS,5,30172.38,7,7
GDL,Perfil ETS,6,17672.4,4,4
GDL,Perfil ETS,7,21810.34,5,5
GDL,Perfil ETS,8,28448.28,7,7
GDL,Acido úrico,1,0.0,0,0
GDL,Acido úrico,2,0.0,0,0
GDL,Acido úrico,3,0.0,0,0
GDL,Acido úrico,4,118.1,1,1
GDL,Acido úrico,5,0.0,0,0
GDL,Acido úrico,6,118.1,1,1
GDL,Acido úrico,7,118.1,1,1
GDL,Acido úrico,8,0.0,0,0
GDL,Antimulleriana AMH (Nanogramos),1,0.0,0,0
GDL,Antimulleriana AMH (Nanogramos),2,8879.3,24,24
GDL,Antimulleriana AMH (Nanogramos),3,12758.6,47,47
GDL,Antimulleriana AMH (Nanogramos),4,4224.14,26,26
GDL,Antimulleriana AMH (Nanogramos),5,1724.14,23,23
GDL,Antimulleriana AMH (Nanogramos),6,5689.66,28,28
GDL,Antimulleriana AMH (Nanogramos),7,5172.42,35,35
GDL,Antimulleriana AMH (Nanogramos),8,8620.7,42,42
GDL,BUN,1,0.0,0,0
GDL,BUN,2,0.0,0,0
GDL,BUN,3,0.0,0,0
GDL,BUN,4,86.21,1,1
GDL,BUN,5,0.0,0,0
GDL,BUN,6,86.21,1,1
GDL,BUN,7,86.21,1,1
GDL,BUN,8,0.0,0,0
GDL,Biometria Hemática Pack,1,0.0,0,0
GDL,Biometria Hemática Pack,2,0.0,0,0
GDL,Biometria Hemática Pack,3,0.0,0,0
GDL,Biometria Hemática Pack,4,0.0,0,0
GDL,Biometria Hemática Pack,5,0.0,4,4
GDL,Biometria Hemática Pack,6,0.0,2,2
GDL,Biometria Hemática Pack,7,0.0,1,1
GDL,Biometria Hemática Pack,8,775.86,2,2
GDL,CA 125,1,0.0,0,0
GDL,CA 125,2,0.0,0,0
GDL,CA 125,3,0.0,0,0
GDL,CA 125,4,0.0,0,0
GDL,CA 125,5,0.0,0,0
GDL,CA 125,6,560.34,1,1
GDL,CA 125,7,0.0,0,0
GDL,CA 125,8,560.34,1,1
GDL,Creatinina,1,0.0,0,0
GDL,Creatinina,2,180.0,1,1
GDL,Creatinina,3,0.0,0,0
GDL,Creatinina,4,540.0,3,3
GDL,Creatinina,5,0.0,0,0
GDL,Creatinina,6,180.0,1,1
GDL,Creatinina,7,180.0,1,1
GDL,Creatinina,8,0.0,0,0
GDL,Cultivo de anaerobios,1,0.0,0,0
GDL,Cultivo de anaerobios,2,0.0,0,0
GDL,Cultivo de anaerobios,3,0.0,0,0
GDL,Cultivo de anaerobios,4,0.0,0,0
GDL,Cultivo de anaerobios,5,0.0,0,0
GDL,Cultivo de anaerobios,6,0.0,0,0
GDL,Cultivo de anaerobios,7,0.0,0,0
GDL,Cultivo de anaerobios,8,560.34,1,1
GDL,Cultivo de secreción,1,0.0,0,0
GDL,Cultivo de secreción,2,0.0,0,0
GDL,Cultivo de secreción,3,0.0,0,0
GDL,Cultivo de secreción,4,0.0,0,0
GDL,Cultivo de secreción,5,0.0,0,0
GDL,Cultivo de secreción,6,0.0,0,0
GDL,Cultivo de secreción,7,0.0,0,0
GDL,Cultivo de secreción,8,560.34,1,1
GDL,Estradiol,1,0.0,1,1
GDL,Estradiol,2,1043.1,1,2
GDL,Estradiol,3,1038.79,3,3
GDL,Estradiol,4,1564.65,3,3
GDL,Estradiol,5,1043.1,2,2
GDL,Estradiol,6,0.0,0,0
GDL,Estradiol,7,521.55,1,1
GDL,Estradiol,8,1564.65,3,3
GDL,FSH,1,0.0,0,0
GDL,FSH,2,0.0,0,0
GDL,FSH,3,387.93,1,1
GDL,FSH,4,724.14,2,2
GDL,FSH,5,387.93,1,1
GDL,FSH,6,0.0,0,0
GDL,FSH,7,336.21,1,1
GDL,FSH,8,775.86,2,2
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),1,0.0,0,0
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),2,0.0,0,0
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),3,0.0,0,0
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),4,293.1,1,1
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),5,0.0,0,0
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),6,0.0,0,0
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),7,293.1,1,1
GDL,Globulina Transportadora de Hormonas sexuales ( SHBG),8,293.1,3,1
GDL,Glucosa,1,189.66,1,1
GDL,Glucosa,2,568.98,3,3
GDL,Glucosa,3,189.66,1,1
GDL,Glucosa,4,189.66,1,1
GDL,Glucosa,5,0.0,0,0
GDL,Glucosa,6,189.66,1,1
GDL,Glucosa,7,379.32,2,2
GDL,Glucosa,8,189.66,1,1
GDL,Grupo Sanguíneo RH,1,0.0,4,4
GDL,Grupo Sanguíneo RH,2,0.0,5,5
GDL,Grupo Sanguíneo RH,3,318.97,6,6
GDL,Grupo Sanguíneo RH,4,0.0,3,3
GDL,Grupo Sanguíneo RH,5,318.97,2,2
GDL,Grupo Sanguíneo RH,6,0.0,0,0
GDL,Grupo Sanguíneo RH,7,0.0,0,0
GDL,Grupo Sanguíneo RH,8,637.94,2,2
GDL,Hemoglobina glicosilada,1,0.0,0,0
GDL,Hemoglobina glicosilada,2,0.0,0,0
GDL,Hemoglobina glicosilada,3,0.0,0,0
GDL,Hemoglobina glicosilada,4,0.0,0,0
GDL,Hemoglobina glicosilada,5,0.0,0,0
GDL,Hemoglobina glicosilada,6,0.0,0,0
GDL,Hemoglobina glicosilada,7,688.8,2,2
GDL,Hemoglobina glicosilada,8,0.0,0,0
GDL,Hepatitis B superficie HBsAg,1,0.0,0,0
GDL,Hepatitis B superficie HBsAg,2,0.0,0,0
GDL,Hepatitis B superficie HBsAg,3,0.0,0,0
GDL,Hepatitis B superficie HBsAg,4,0.0,0,0
GDL,Hepatitis B superficie HBsAg,5,0.0,0,0
GDL,Hepatitis B superficie HBsAg,6,0.0,0,0
GDL,Hepatitis B superficie HBsAg,7,862.07,1,1
GDL,Hepatitis B superficie HBsAg,8,0.0,0,0
GDL,Hormona Luteinizante (LH),1,0.0,0,0
GDL,Hormona Luteinizante (LH),2,1043.1,1,2
GDL,Hormona Luteinizante (LH),3,521.55,1,1
GDL,Hormona Luteinizante (LH),4,1043.1,2,2
GDL,Hormona Luteinizante (LH),5,521.55,1,1
GDL,Hormona Luteinizante (LH),6,0.0,0,0
GDL,Hormona Luteinizante (LH),7,521.55,2,2
GDL,Hormona Luteinizante (LH),8,1564.65,5,3
GDL,Insulina basal,1,474.14,1,1
GDL,Insulina basal,2,1422.42,3,3
GDL,Insulina basal,3,474.14,1,1
GDL,Insulina basal,4,948.28,2,2
GDL,Insulina basal,5,948.28,2,2
GDL,Insulina basal,6,474.14,1,1
GDL,Insulina basal,7,2660.36,7,7
GDL,Insulina basal,8,1370.69,3,3
GDL,Panel de detección de 10 ETS,1,0.0,0,0
GDL,Panel de detección de 10 ETS,2,0.0,0,0
GDL,Panel de detección de 10 ETS,3,0.0,0,0
GDL,Panel de detección de 10 ETS,4,0.0,0,0
GDL,Panel de detección de 10 ETS,5,0.0,0,0
GDL,Panel de detección de 10 ETS,6,0.0,0,0
GDL,Panel de detección de 10 ETS,7,0.0,0,0
GDL,Panel de detección de 10 ETS,8,4741.38,1,1
GDL,Paquete Análisis Serología,1,1896.55,7,7
GDL,Paquete Análisis Serología,2,4310.34,6,6
GDL,Paquete Análisis Serología,3,3793.1,8,8
GDL,Paquete Análisis Serología,4,2155.17,5,5
GDL,Paquete Análisis Serología,5,4310.34,6,6
GDL,Paquete Análisis Serología,6,0.0,9,9
GDL,Paquete Análisis Serología,7,4310.34,6,6
GDL,Paquete Análisis Serología,8,8620.68,13,13
GDL,Paquete Hormonas Basales,1,0.0,0,0
GDL,Paquete Hormonas Basales,2,0.0,0,0
GDL,Paquete Hormonas Basales,3,0.0,0,0
GDL,Paquete Hormonas Basales,4,5172.42,2,2
GDL,Paquete Hormonas Basales,5,2586.21,1,1
GDL,Paquete Hormonas Basales,6,4741.38,2,2
GDL,Paquete Hormonas Basales,7,2586.21,1,1
GDL,Paquete Hormonas Basales,8,0.0,0,0
GDL,Perfil Hepatico,1,0.0,0,0
GDL,Perfil Hepatico,2,0.0,0,0
GDL,Perfil Hepatico,3,0.0,0,0
GDL,Perfil Hepatico,4,0.0,0,0
GDL,Perfil Hepatico,5,0.0,0,0
GDL,Perfil Hepatico,6,629.31,1,1
GDL,Perfil Hepatico,7,629.31,1,1
GDL,Perfil Hepatico,8,566.38,2,2
GDL,Perfil de lípidos,1,0.0,0,0
GDL,Perfil de lípidos,2,853.45,1,1
GDL,Perfil de lípidos,3,0.0,0,0
GDL,Perfil de lípidos,4,0.0,0,0
GDL,Perfil de lípidos,5,682.76,1,1
GDL,Perfil de lípidos,6,0.0,0,0
GDL,Perfil de lípidos,7,4320.7,6,6
GDL,Perfil de lípidos,8,2475.0,3,3
GDL,Perfil pre operatorios,1,0.0,0,0
GDL,Perfil pre operatorios,2,0.0,0,0
GDL,Perfil pre operatorios,3,0.0,0,0
GDL,Perfil pre operatorios,4,0.0,0,0
GDL,Perfil pre operatorios,5,431.03,4,4
GDL,Perfil pre operatorios,6,431.03,9,9
GDL,Perfil pre operatorios,7,0.0,5,5
GDL,Perfil pre operatorios,8,862.06,10,10
GDL,Perfil preparación endometrial,1,0.0,8,8
GDL,Perfil preparación endometrial,2,956.0,2,2
GDL,Perfil preparación endometrial,3,0.0,3,3
GDL,Perfil preparación endometrial,4,478.0,4,4
GDL,Perfil preparación endometrial,5,0.0,12,8
GDL,Perfil preparación endometrial,6,478.0,6,6
GDL,Perfil preparación endometrial,7,0.0,8,8
GDL,Perfil preparación endometrial,8,956.0,14,14
GDL,Progesterona,1,0.0,1,1
GDL,Progesterona,2,775.86,1,2
GDL,Progesterona,3,0.0,0,0
GDL,Progesterona,4,775.86,3,3
GDL,Progesterona,5,387.93,1,1
GDL,Progesterona,6,0.0,1,1
GDL,Progesterona,7,0.0,0,0
GDL,Progesterona,8,387.93,1,1
GDL,Prolactina,1,387.93,2,2
GDL,Prolactina,2,1163.79,3,3
GDL,Prolactina,3,2327.58,6,6
GDL,Prolactina,4,387.93,1,1
GDL,Prolactina,5,775.86,2,2
GDL,Prolactina,6,0.0,0,0
GDL,Prolactina,7,775.86,2,2
GDL,Prolactina,8,1163.79,4,4
GDL,Química Sanguínea 28 elementos,1,0.0,0,0
GDL,Química Sanguínea 28 elementos,2,0.0,0,0
GDL,Química Sanguínea 28 elementos,3,0.0,0,0
GDL,Química Sanguínea 28 elementos,4,0.0,0,0
GDL,Química Sanguínea 28 elementos,5,1172.41,1,1
GDL,Química Sanguínea 28 elementos,6,0.0,1,1
GDL,Química Sanguínea 28 elementos,7,2931.04,2,2
GDL,Química Sanguínea 28 elementos,8,2931.04,3,3
GDL,Química Sanguínea 6 elementos,1,0.0,0,0
GDL,Química Sanguínea 6 elementos,2,0.0,0,0
GDL,Química Sanguínea 6 elementos,3,0.0,0,0
GDL,Química Sanguínea 6 elementos,4,1120.68,2,2
GDL,Química Sanguínea 6 elementos,5,0.0,0,0
GDL,Química Sanguínea 6 elementos,6,0.0,0,0
GDL,Química Sanguínea 6 elementos,7,93.1,1,1
GDL,Química Sanguínea 6 elementos,8,504.31,1,1
GDL,Subunidad beta cuantitativa,1,0.0,0,0
GDL,Subunidad beta cuantitativa,2,474.14,3,3
GDL,Subunidad beta cuantitativa,3,474.14,1,1
GDL,Subunidad beta cuantitativa,4,474.14,2,2
GDL,Subunidad beta cuantitativa,5,948.28,2,2
GDL,Subunidad beta cuantitativa,6,474.14,6,6
GDL,Subunidad beta cuantitativa,7,948.28,4,4
GDL,Subunidad beta cuantitativa,8,0.0,4,4
GDL,T3 - Total,1,0.0,0,0
GDL,T3 - Total,2,0.0,0,0
GDL,T3 - Total,3,0.0,0,0
GDL,T3 - Total,4,0.0,0,0
GDL,T3 - Total,5,0.0,0,0
GDL,T3 - Total,6,0.0,0,0
GDL,T3 - Total,7,87.14,1,1
GDL,T3 - Total,8,0.0,0,0
GDL,T4 - Libre,1,551.72,2,2
GDL,T4 - Libre,2,1103.44,4,4
GDL,T4 - Libre,3,1103.44,4,4
GDL,T4 - Libre,4,1103.44,5,5
GDL,T4 - Libre,5,551.72,2,2
GDL,T4 - Libre,6,275.86,1,1
GDL,T4 - Libre,7,946.55,4,4
GDL,T4 - Libre,8,827.58,7,5
GDL,T4 - Total,1,0.0,0,0
GDL,T4 - Total,2,0.0,0,0
GDL,T4 - Total,3,0.0,0,0
GDL,T4 - Total,4,0.0,0,0
GDL,T4 - Total,5,0.0,0,0
GDL,T4 - Total,6,0.0,0,0
GDL,T4 - Total,7,87.12,1,1
GDL,T4 - Total,8,0.0,0,0
GDL,TSH,1,775.86,4,4
GDL,TSH,2,1551.72,4,4
GDL,TSH,3,1939.65,5,5
GDL,TSH,4,387.93,1,1
GDL,TSH,5,775.86,2,2
GDL,TSH,6,0.0,0,0
GDL,TSH,7,775.86,2,2
GDL,TSH,8,2288.79,13,7
GDL,Testosterona Libre,1,0.0,0,0
GDL,Testosterona Libre,2,0.0,0,0
GDL,Testosterona Libre,3,0.0,0,0
GDL,Testosterona Libre,4,0.0,0,0
GDL,Testosterona Libre,5,1077.59,1,1
GDL,Testosterona Libre,6,0.0,0,0
GDL,Testosterona Libre,7,0.0,0,0
GDL,Testosterona Libre,8,1077.59,1,1
GDL,Testosterona Total,1,0.0,0,0
GDL,Testosterona Total,2,0.0,0,0
GDL,Testosterona Total,3,0.0,0,0
GDL,Testosterona Total,4,0.0,0,0
GDL,Testosterona Total,5,275.86,1,1
GDL,Testosterona Total,6,0.0,0,0
GDL,Testosterona Total,7,0.0,0,0
GDL,Testosterona Total,8,275.86,1,1
GDL,Testosterona Total y Testosterona Libre,1,818.97,1,1
GDL,Testosterona Total y Testosterona Libre,2,0.0,0,0
GDL,Testosterona Total y Testosterona Libre,3,0.0,0,0
GDL,Testosterona Total y Testosterona Libre,4,1637.94,2,2
GDL,Testosterona Total y Testosterona Libre,5,818.97,1,1
GDL,Testosterona Total y Testosterona Libre,6,0.0,0,0
GDL,Testosterona Total y Testosterona Libre,7,818.97,1,1
GDL,Testosterona Total y Testosterona Libre,8,818.97,3,1
GDL,Testosterona biodisponible,1,0.0,0,0
GDL,Testosterona biodisponible,2,0.0,0,0
GDL,Testosterona biodisponible,3,0.0,0,0
GDL,Testosterona biodisponible,4,1384.48,1,1
GDL,Testosterona biodisponible,5,0.0,0,0
GDL,Testosterona biodisponible,6,0.0,0,0
GDL,Testosterona biodisponible,7,0.0,0,0
GDL,Testosterona biodisponible,8,1379.31,3,1
GDL,Tiempos de Coagulación,1,0.0,4,4
GDL,Tiempos de Coagulación,2,905.17,6,6
GDL,Tiempos de Coagulación,3,905.17,6,6
GDL,Tiempos de Coagulación,4,0.0,3,3
GDL,Tiempos de Coagulación,5,905.17,2,2
GDL,Tiempos de Coagulación,6,0.0,0,0
GDL,Tiempos de Coagulación,7,0.0,0,0
GDL,Tiempos de Coagulación,8,905.17,1,1
GDL,VDRL,1,0.0,0,0
GDL,VDRL,2,0.0,0,0
GDL,VDRL,3,0.0,0,0
GDL,VDRL,4,0.0,0,0
GDL,VDRL,5,0.0,0,0
GDL,VDRL,6,387.93,1,1
GDL,VDRL,7,0.0,0,0
GDL,VDRL,8,387.93,2,2
GDL,Vitamina B-12,1,0.0,0,0
GDL,Vitamina B-12,2,0.0,0,0
